Lat;Lon;θ
-8.18458;112.70708;33.82832718
-8.18375;112.70708;33.82958984
-8.18208;112.70625;33.82628632
-8.18208;112.70625;33.82628632
-8.17958;112.70625;33.83066559
-8.17958;112.70625;33.83066559
-8.17875;112.70542;33.82624054
-8.17708;112.70542;33.82932281
-8.17625;112.70542;33.83093262
-8.17542;112.70542;33.83267975
-8.17375;112.70458;33.82933426
-8.17292;112.70458;33.83074188
-8.17208;112.70458;33.83201218
-8.17208;112.70458;33.83201218
-8.17125;112.70458;33.83346939
-8.17042;112.70375;33.82911682
-8.16958;112.70375;33.83073807
-8.16958;112.70375;33.83073807
-8.16875;112.70375;33.83216476
-8.16792;112.70375;33.83369446
-8.16708;112.70375;33.8343544
-8.16625;112.70292;33.83025742
-8.16542;112.70292;33.83169174
-8.15708;112.70125;33.83488846
-8.15625;112.70125;33.83597946
-8.15542;112.70125;33.8371315
-8.14958;112.69958;33.83576965
-8.13125;112.69625;33.84121704
-8.13125;112.69542;33.8354187
-8.13042;112.69542;33.83694077
-8.12958;112.69542;33.8382988
-8.12875;112.69542;33.83943558
-8.12875;112.69542;33.83943558
-8.12792;112.69542;33.84085846
-8.12708;112.69458;33.83627319
-8.12625;112.69458;33.83780289
-8.12542;112.69458;33.83916092
-8.12458;112.69458;33.84031677
-8.12375;112.69458;33.84193039
-8.12292;112.69375;33.83725739
-8.35375;112.74542;33.79682159
-8.35042;112.74542;33.79893494
-8.26792;112.72875;33.81169128
-8.26375;112.72792;33.81441498
-8.25292;112.72542;33.81938171
-8.24125;112.71958;33.8181839
-8.22708;112.71708;33.82541275
-8.22292;112.71625;33.82656097
-8.22292;112.71625;33.82656097
-8.22042;112.71542;33.8254776
-8.21625;112.71458;33.82382202
-8.21542;112.71458;33.82580566
-8.21542;112.71458;33.82580566
-8.21458;112.71458;33.82870865
-8.20292;112.71125;33.82689285
-8.20208;112.71125;33.82843781
-8.19125;112.70958;33.83398819
-8.19125;112.70875;33.82823181
-8.19042;112.70875;33.82961273
-8.18208;112.70708;33.83231735
-8.18125;112.70708;33.83337784
-8.17958;112.70708;33.83623886
-8.17625;112.70625;33.83646011
-8.17625;112.70625;33.83646011
-8.17542;112.70542;33.83267975
-8.17208;112.70542;33.83828354
-8.17208;112.70542;33.83828354
-8.17125;112.70458;33.83346939
-8.17042;112.70458;33.8350029
-8.16958;112.70458;33.83670044
-8.16958;112.70458;33.83670044
-8.16875;112.70458;33.83759689
-8.16792;112.70458;33.83905792
-8.16625;112.70375;33.83597565
-8.15625;112.70208;33.8417778
-8.15542;112.70208;33.84303284
-8.15042;112.70042;33.83956146
-8.15042;112.70042;33.83956146
-8.14958;112.70042;33.84160233
-8.14875;112.70042;33.84296036
-8.13125;112.69625;33.84121704
-8.13042;112.69625;33.84255981
-8.13042;112.69625;33.84255981
-8.12958;112.69625;33.84410858
-8.12875;112.69625;33.84535217
-8.12792;112.69625;33.84668732
-8.12792;112.69625;33.84668732
-8.12292;112.69458;33.84328461
-8.35125;112.74625;33.80432892
-8.35042;112.74542;33.79893494
-8.34958;112.74542;33.80117798
-8.26792;112.72958;33.81786346
-8.26375;112.72875;33.81986237
-8.25292;112.72625;33.82557297
-8.25208;112.72542;33.82316589
-8.22375;112.71708;33.83055115
-8.22292;112.71708;33.83173752
-8.22208;112.71708;33.83321762
-8.22125;112.71625;33.82977676
-8.22042;112.71625;33.83125687
-8.21375;112.71458;33.83039093
-8.19125;112.70958;33.83398819
-8.19042;112.70958;33.83547211
-8.19042;112.70958;33.83547211
-8.18958;112.70958;33.83736801
-8.18875;112.70958;33.83908463
-8.18792;112.70958;33.84030914
-8.18792;112.70875;33.83498001
-8.17042;112.70542;33.84079361
-8.16958;112.70542;33.84210587
-8.16875;112.70542;33.84396744
-8.16875;112.70542;33.84396744
-8.16625;112.70458;33.8423996
-8.16375;112.70458;33.84645844
-8.15625;112.70292;33.84766769
-8.15542;112.70208;33.84303284
-8.15458;112.70208;33.84444427
-8.15458;112.70208;33.84444427
-8.15375;112.70208;33.84583282
-8.15292;112.70208;33.84727478
-8.15042;112.70125;33.84564209
-8.14958;112.70125;33.84747696
-8.14958;112.70125;33.84747696
-8.12875;112.69708;33.85254288
-8.12792;112.69708;33.85361862
-8.35542;112.74792;33.80940628
-8.35125;112.74708;33.81092453
-8.34958;112.74625;33.80606842
-8.34875;112.74625;33.80750656
-8.26708;112.73042;33.82649612
-8.25292;112.72708;33.83139801
-8.23875;112.72125;33.8336792
-8.23875;112.72125;33.8336792
-8.23792;112.72125;33.8347435
-8.22208;112.71708;33.83321762
-8.22125;112.71708;33.83480072
-8.22042;112.71708;33.83648682
-8.21375;112.71542;33.83634186
-8.21292;112.71542;33.83756256
-8.21125;112.71542;33.83930969
-8.19375;112.71125;33.8429985
-8.19292;112.71125;33.8445816
-8.19125;112.71042;33.84168625
-8.19042;112.71042;33.84284592
-8.19042;112.71042;33.84284592
-8.18958;112.71042;33.84471512
-8.18875;112.71042;33.84607315
-8.18792;112.71042;33.84714508
-8.18792;112.70958;33.84030914
-8.17875;112.70792;33.84338379
-8.17208;112.70708;33.8497467
-8.17125;112.70625;33.84531403
-8.17042;112.70625;33.84679413
-8.17042;112.70625;33.84679413
-8.16958;112.70625;33.84850311
-8.16875;112.70625;33.8498764
-8.16792;112.70625;33.85103607
-8.16792;112.70542;33.84472656
-8.16708;112.70542;33.84667969
-8.16625;112.70542;33.84822464
-8.16375;112.70458;33.84645844
-8.16292;112.70458;33.84769821
-8.15625;112.70375;33.85313416
-8.15625;112.70292;33.84766769
-8.15542;112.70292;33.84885788
-8.15458;112.70292;33.85042572
-8.15375;112.70292;33.8516922
-8.15375;112.70292;33.8516922
-8.15292;112.70292;33.85297394
-8.14958;112.70208;33.85315704
-8.14875;112.70208;33.85443115
-8.14875;112.70208;33.85443115
-8.12875;112.69792;33.85843277
-8.12792;112.69708;33.85361862
-8.12625;112.69708;33.85652924
-8.12542;112.69708;33.85794449
-8.34875;112.74708;33.81197357
-8.34792;112.74708;33.8132019
-8.26708;112.73125;33.83325958
-8.26708;112.73125;33.83325958
-8.26625;112.73042;33.82918167
-8.26542;112.73042;33.83124161
-8.26208;112.73042;33.83524323
-8.26042;112.73042;33.83584595
-8.25958;112.73042;33.83624649
-8.25958;112.73042;33.83624649
-8.23792;112.72208;33.84054947
-8.23792;112.72208;33.84054947
-8.23708;112.72125;33.83670425
-8.23458;112.72125;33.84102249
-8.23375;112.72125;33.84185028
-8.22125;112.71792;33.84067535
-8.22042;112.71792;33.84220123
-8.21958;112.71792;33.8439064
-8.21792;112.71708;33.84096527
-8.21458;112.71708;33.84631729
-8.21375;112.71625;33.84202957
-8.21375;112.71625;33.84202957
-8.21292;112.71625;33.84346008
-8.21208;112.71625;33.84470749
-8.21125;112.71625;33.84524918
-8.19458;112.71208;33.84740067
-8.19458;112.71208;33.84740067
-8.19375;112.71208;33.84876633
-8.19292;112.71208;33.85050583
-8.19125;112.71125;33.84800339
-8.18792;112.71125;33.85283279
-8.18708;112.71042;33.84848785
-8.17875;112.70875;33.84951401
-8.17792;112.70875;33.85122681
-8.17708;112.70875;33.85263062
-8.17708;112.70875;33.85263062
-8.17125;112.70708;33.85099411
-8.17042;112.70708;33.85268021
-8.16958;112.70708;33.85400391
-8.16958;112.70708;33.85400391
-8.16875;112.70708;33.85586166
-8.16792;112.70625;33.85103607
-8.16708;112.70625;33.85269928
-8.16708;112.70625;33.85269928
-8.16375;112.70542;33.85240173
-8.15625;112.70458;33.85894012
-8.15542;112.70375;33.85459518
-8.15542;112.70375;33.85459518
-8.15292;112.70375;33.8593483
-8.15292;112.70375;33.8593483
-8.14625;112.70208;33.85892487
-8.12875;112.69875;33.86403275
-8.12875;112.69875;33.86403275
-8.12708;112.69792;33.86096573
-8.12458;112.69792;33.86518478
-8.12375;112.69708;33.86067581
-8.12375;112.69708;33.86067581
-8.34708;112.74792;33.81903839
-8.26542;112.73125;33.83607864
-8.26458;112.73125;33.83676529
-8.26375;112.73125;33.83795166
-8.25375;112.72875;33.83971405
-8.25292;112.72875;33.84276199
-8.23792;112.72292;33.84788132
-8.23708;112.72208;33.84202194
-8.23708;112.72208;33.84202194
-8.23375;112.72125;33.84185028
-8.23292;112.72125;33.84275436
-8.23125;112.72125;33.84468079
-8.22208;112.71875;33.84531403
-8.22125;112.71875;33.84703064
-8.22042;112.71875;33.84835815
-8.21875;112.71792;33.84553909
-8.21792;112.71792;33.84696198
-8.21708;112.71792;33.84822845
-8.21625;112.71792;33.84951401
-8.21542;112.71792;33.8507309
-8.21458;112.71708;33.84631729
-8.21375;112.71708;33.84794998
-8.19542;112.71292;33.85200119
-8.19375;112.71292;33.85477448
-8.19292;112.71292;33.85625839
-8.19208;112.71208;33.85232925
-8.19125;112.71208;33.85295486
-8.19125;112.71208;33.85295486
-8.18792;112.71125;33.85283279
-8.18708;112.71125;33.85447693
-8.18625;112.71125;33.85579681
-8.17875;112.70958;33.85574341
-8.17875;112.70958;33.85574341
-8.17792;112.70958;33.85705948
-8.17708;112.70958;33.85868073
-8.17042;112.70792;33.85845566
-8.16875;112.70792;33.8615799
-8.16875;112.70708;33.85586166
-8.16792;112.70708;33.85725784
-8.16708;112.70708;33.85894394
-8.16708;112.70708;33.85894394
-8.16625;112.70708;33.85992432
-8.16458;112.70708;33.86265945
-8.16208;112.70625;33.86130524
-8.15708;112.70542;33.86388397
-8.15708;112.70542;33.86388397
-8.15625;112.70458;33.85894012
-8.15458;112.70458;33.86189651
-8.15375;112.70458;33.86333466
-8.15208;112.70375;33.86068726
-8.15125;112.70375;33.86204147
-8.15042;112.70375;33.86340332
-8.15042;112.70375;33.86340332
-8.14958;112.70375;33.86504745
-8.14625;112.70292;33.86479568
-8.14542;112.70292;33.86598206
-8.14542;112.70292;33.86598206
-8.12708;112.69875;33.86659622
-8.12375;112.69792;33.86640167
-8.12292;112.69792;33.86828613
-8.36625;112.75042;33.82065964
-8.35542;112.74958;33.82542038
-8.35458;112.74958;33.82582474
-8.35375;112.74958;33.82661057
-8.35375;112.74958;33.82661057
-8.35292;112.74958;33.82684326
-8.35208;112.74875;33.8230629
-8.33458;112.74542;33.82727051
-8.26542;112.73208;33.84157562
-8.26458;112.73208;33.84265137
-8.26375;112.73208;33.84379196
-8.26375;112.73208;33.84379196
-8.26292;112.73208;33.84467697
-8.26208;112.73208;33.84540558
-8.23375;112.72208;33.84841919
-8.23292;112.72208;33.84968567
-8.23208;112.72208;33.85049438
-8.23208;112.72208;33.85049438
-8.21875;112.71875;33.85144043
-8.21792;112.71875;33.85318756
-8.21708;112.71875;33.85414124
-8.21708;112.71875;33.85414124
-8.21625;112.71875;33.85518265
-8.21542;112.71875;33.85664749
-8.21458;112.71792;33.85231781
-8.21458;112.71792;33.85231781
-8.21375;112.71792;33.85361862
-8.19375;112.71375;33.86027527
-8.19292;112.71375;33.86194229
-8.19292;112.71375;33.86194229
-8.19208;112.71292;33.85772705
-8.19125;112.71292;33.85888672
-8.19042;112.71292;33.85985565
-8.19042;112.71292;33.85985565
-8.18792;112.71208;33.85912323
-8.18708;112.71208;33.86024857
-8.18625;112.71208;33.86192322
-8.18542;112.71208;33.86311722
-8.17875;112.71042;33.86261749
-8.17792;112.71042;33.86427689
-8.17042;112.70875;33.8645668
-8.16875;112.70792;33.8615799
-8.16792;112.70792;33.86300278
-8.15208;112.70458;33.86633301
-8.15208;112.70458;33.86633301
-8.15125;112.70458;33.86779022
-8.15042;112.70458;33.86898422
-8.14958;112.70458;33.87089539
-8.14958;112.70458;33.87089539
-8.14542;112.70375;33.87166977
-8.14458;112.70292;33.86763763
-8.14458;112.70292;33.86763763
-8.14375;112.70292;33.86892319
-8.13958;112.70208;33.87004089
-8.13958;112.70208;33.87004089
-8.13875;112.70208;33.87107849
-8.13708;112.70208;33.87359619
-8.13625;112.70125;33.86986923
-8.12458;112.69875;33.87060928
-8.12375;112.69875;33.87231064
-8.12292;112.69875;33.87409592
-8.36375;112.75042;33.82551193
-8.35292;112.75042;33.83237839
-8.30125;112.74042;33.84060669
-8.30042;112.74042;33.84197998
-8.29958;112.74042;33.84407425
-8.26458;112.73292;33.84940338
-8.23625;112.72375;33.85635376
-8.23542;112.72375;33.85726166
-8.23375;112.72292;33.8559227
-8.23375;112.72292;33.8559227
-8.23208;112.72292;33.85790253
-8.23042;112.72292;33.85888672
-8.21542;112.71958;33.86235809
-8.21375;112.71875;33.85919189
-8.21375;112.71875;33.85919189
-8.20625;112.71708;33.86037827
-8.20542;112.71708;33.8626442
-8.19458;112.71458;33.86481094
-8.19375;112.71458;33.86602402
-8.19292;112.71458;33.86721802
-8.19208;112.71375;33.8635025
-8.19208;112.71375;33.8635025
-8.19125;112.71375;33.86491394
-8.19042;112.71375;33.86614227
-8.18958;112.71375;33.8678093
-8.18625;112.71292;33.86752701
-8.18542;112.71292;33.86899185
-8.18458;112.71292;33.87038422
-8.17792;112.71125;33.86973572
-8.17208;112.70958;33.8674469
-8.16958;112.70958;33.87166595
-8.16875;112.70875;33.86746216
-8.16792;112.70875;33.86880875
-8.16792;112.70875;33.86880875
-8.15292;112.70542;33.87043381
-8.15208;112.70542;33.87227249
-8.15125;112.70542;33.87354279
-8.15125;112.70542;33.87354279
-8.15042;112.70542;33.87504578
-8.14958;112.70542;33.87662888
-8.14375;112.70375;33.87498093
-8.14292;112.70375;33.87615585
-8.13875;112.70292;33.87726593
-8.13792;112.70292;33.87853622
-8.13708;112.70292;33.87958527
-8.13625;112.70208;33.87528992
-8.13625;112.70208;33.87528992
-8.13042;112.70125;33.87868881
-8.12375;112.69958;33.87796402
-8.12292;112.69958;33.87977219
-8.35458;112.75125;33.83668137
-8.30042;112.74125;33.84854889
-8.29958;112.74125;33.84949112
-8.26542;112.73375;33.85424042
-8.25792;112.73292;33.85612106
-8.25708;112.73292;33.85747147
-8.23792;112.72458;33.86157608
-8.23708;112.72458;33.86198807
-8.23625;112.72458;33.86232758
-8.23542;112.72458;33.86273956
-8.23042;112.72375;33.86594772
-8.21542;112.71958;33.86235809
-8.21375;112.71958;33.86452484
-8.21375;112.71958;33.86452484
-8.21292;112.71958;33.86561203
-8.20792;112.71875;33.86922455
-8.20625;112.71792;33.86658096
-8.20625;112.71792;33.86658096
-8.20542;112.71792;33.86896896
-8.19458;112.71542;33.87101364
-8.19375;112.71542;33.87192917
-8.19375;112.71542;33.87192917
-8.19292;112.71542;33.87301636
-8.19208;112.71458;33.86909485
-8.19125;112.71458;33.87078476
-8.19125;112.71458;33.87078476
-8.18625;112.71375;33.87356949
-8.18208;112.71292;33.87454605
-8.17208;112.71042;33.87441254
-8.17208;112.71042;33.87441254
-8.17042;112.71042;33.87746048
-8.16958;112.71042;33.87872314
-8.16958;112.71042;33.87872314
-8.16875;112.70958;33.8730278
-8.15292;112.70625;33.87661362
-8.15292;112.70625;33.87661362
-8.15208;112.70625;33.87807083
-8.15125;112.70625;33.87914658
-8.15042;112.70625;33.88076782
-8.15042;112.70625;33.88076782
-8.14958;112.70625;33.88235092
-8.14375;112.70458;33.8806572
-8.14292;112.70458;33.88166046
-8.14292;112.70458;33.88166046
-8.14208;112.70458;33.88294601
-8.13792;112.70375;33.88407898
-8.13708;112.70292;33.87958527
-8.13625;112.70292;33.88082886
-8.13542;112.70292;33.88255692
-8.13542;112.70292;33.88255692
-8.13458;112.70292;33.88386536
-8.13125;112.70208;33.88352203
-8.13042;112.70208;33.8846817
-8.13042;112.70208;33.8846817
-8.35375;112.75208;33.84239578
-8.35375;112.75208;33.84239578
-8.35125;112.75208;33.84431458
-8.29958;112.74208;33.85636139
-8.26292;112.73458;33.86319351
-8.25792;112.73375;33.86234665
-8.25708;112.73375;33.8623848
-8.25625;112.73375;33.86411667
-8.23708;112.72542;33.86761093
-8.23708;112.72542;33.86761093
-8.23625;112.72542;33.86831284
-8.23542;112.72542;33.86896896
-8.23125;112.72458;33.871418
-8.23042;112.72375;33.86594772
-8.22958;112.72375;33.86693954
-8.22875;112.72375;33.86780167
-8.20875;112.71958;33.87372971
-8.20792;112.71958;33.87568665
-8.20792;112.71875;33.86922455
-8.20708;112.71875;33.87086487
-8.20625;112.71875;33.8730011
-8.19375;112.71625;33.87796021
-8.19375;112.71625;33.87796021
-8.19292;112.71625;33.87909698
-8.19208;112.71542;33.8747406
-8.19125;112.71542;33.87564087
-8.18375;112.71375;33.87793732
-8.18292;112.71375;33.8792038
-8.17042;112.71125;33.88316727
-8.16958;112.71125;33.88479996
-8.16875;112.71042;33.88039398
-8.16708;112.71042;33.88312912
-8.15375;112.70792;33.88711929
-8.15292;112.70708;33.88253784
-8.15042;112.70708;33.88618469
-8.14958;112.70708;33.8883667
-8.14958;112.70625;33.88235092
-8.14875;112.70625;33.88350296
-8.14792;112.70625;33.88502121
-8.14708;112.70625;33.88673401
-8.14708;112.70625;33.88673401
-8.14625;112.70625;33.88784409
-8.14458;112.70542;33.88484573
-8.14375;112.70542;33.88626099
-8.14292;112.70542;33.88743591
-8.14208;112.70542;33.88911819
-8.14208;112.70542;33.88911819
-8.13708;112.70375;33.8853035
-8.13625;112.70375;33.88717651
-8.13458;112.70375;33.88967133
-8.13375;112.70375;33.89107895
-8.13042;112.70292;33.89065933
-8.13042;112.70292;33.89065933
-8.12958;112.70292;33.89190292
-8.12875;112.70208;33.88735962
-8.35208;112.75292;33.84944916
-8.35125;112.75292;33.8498497
-8.35042;112.75292;33.85069656
-8.30042;112.74208;33.85523605
-8.29958;112.74208;33.85636139
-8.26375;112.73542;33.86725998
-8.26292;112.73542;33.86852646
-8.26292;112.73542;33.86852646
-8.26208;112.73458;33.86360168
-8.25875;112.73458;33.86711502
-8.25792;112.73458;33.86777496
-8.25792;112.73458;33.86777496
-8.25708;112.73458;33.86791611
-8.23042;112.72458;33.87269592
-8.22958;112.72458;33.87337494
-8.20875;112.72042;33.87957001
-8.20792;112.71958;33.87568665
-8.20708;112.71958;33.87759018
-8.20708;112.71958;33.87759018
-8.20625;112.71958;33.87912369
-8.20542;112.71958;33.88089752
-8.20542;112.71958;33.88089752
-8.19458;112.71708;33.88304138
-8.19375;112.71708;33.88402557
-8.19292;112.71708;33.88525772
-8.19292;112.71625;33.87909698
-8.19208;112.71625;33.88034439
-8.18208;112.71458;33.88615417
-8.18125;112.71375;33.88207245
-8.17042;112.71208;33.88885117
-8.16958;112.71125;33.88479996
-8.16875;112.71125;33.88584518
-8.16708;112.71125;33.88898468
-8.15458;112.70875;33.89163971
-8.15375;112.70875;33.89281082
-8.15375;112.70792;33.88711929
-8.15125;112.70792;33.89083099
-8.15125;112.70792;33.89083099
-8.15042;112.70792;33.89218521
-8.14958;112.70792;33.89384079
-8.14875;112.70708;33.88950729
-8.14792;112.70708;33.89099121
-8.14708;112.70708;33.8924675
-8.14708;112.70708;33.8924675
-8.14458;112.70625;33.89105988
-8.14458;112.70625;33.89105988
-8.14375;112.70625;33.89212036
-8.14208;112.70625;33.89491653
-8.14042;112.70542;33.89181519
-8.13625;112.70458;33.89303207
-8.13542;112.70458;33.89461899
-8.13458;112.70458;33.89583969
-8.13458;112.70458;33.89583969
-8.13375;112.70375;33.89107895
-8.13292;112.70375;33.89243698
-8.12875;112.70292;33.89331436
-8.12792;112.70292;33.8948288
-8.35375;112.75375;33.85523987
-8.35208;112.75375;33.85493851
-8.35125;112.75292;33.8498497
-8.33208;112.74958;33.86011124
-8.30042;112.74292;33.86307144
-8.29958;112.74292;33.86389923
-8.29958;112.74292;33.86389923
-8.26458;112.73625;33.87333298
-8.26375;112.73625;33.87456894
-8.26292;112.73625;33.87594223
-8.26125;112.73542;33.87085724
-8.26042;112.73542;33.87127686
-8.25958;112.73542;33.87245941
-8.25958;112.73542;33.87245941
-8.25792;112.73542;33.87389374
-8.23292;112.72625;33.87840652
-8.22625;112.72542;33.88159561
-8.20792;112.72042;33.8816185
-8.20708;112.72042;33.88331223
-8.20708;112.72042;33.88331223
-8.20625;112.72042;33.88513947
-8.20542;112.72042;33.8864975
-8.19542;112.71792;33.88788605
-8.19458;112.71792;33.88894653
-8.19458;112.71792;33.88894653
-8.19375;112.71792;33.89020538
-8.19292;112.71708;33.88525772
-8.19208;112.71708;33.88628006
-8.19208;112.71708;33.88628006
-8.18208;112.71542;33.89223099
-8.18208;112.71542;33.89223099
-8.18125;112.71458;33.88778687
-8.18042;112.71458;33.88923645
-8.17958;112.71458;33.89073563
-8.17958;112.71458;33.89073563
-8.17042;112.71292;33.89490128
-8.17042;112.71292;33.89490128
-8.16958;112.71208;33.89043808
-8.16792;112.71208;33.8932991
-8.16792;112.71208;33.8932991
-8.16708;112.71208;33.89484024
-8.16042;112.71042;33.89468765
-8.15958;112.71042;33.89628983
-8.15792;112.71042;33.89880753
-8.15458;112.70958;33.89767838
-8.15375;112.70958;33.89873123
-8.14958;112.70792;33.89384079
-8.14875;112.70792;33.89524841
-8.14875;112.70792;33.89524841
-8.14625;112.70708;33.89354324
-8.14542;112.70708;33.89513397
-8.14375;112.70708;33.89752579
-8.14375;112.70708;33.89752579
-8.14292;112.70708;33.89940262
-8.14208;112.70708;33.90065384
-8.14125;112.70625;33.89633179
-8.14125;112.70625;33.89633179
-8.13958;112.70625;33.89891434
-8.13875;112.70625;33.90034866
-8.13458;112.70542;33.90180969
-8.13375;112.70542;33.90281677
-8.13292;112.70458;33.89813232
-8.12792;112.70375;33.90049744
-8.12708;112.70375;33.90173721
-8.35458;112.75458;33.8603096
-8.30125;112.74375;33.86778259
-8.29375;112.74292;33.87311935
-8.29375;112.74292;33.87311935
-8.28542;112.74125;33.87613678
-8.26458;112.73708;33.87994385
-8.26292;112.73625;33.87594223
-8.26208;112.73625;33.87744522
-8.26042;112.73625;33.87916565
-8.25958;112.73625;33.88056946
-8.25958;112.73625;33.88056946
-8.23208;112.72708;33.88575745
-8.21625;112.72375;33.89000702
-8.20792;112.72125;33.88726044
-8.20708;112.72125;33.88920975
-8.20625;112.72125;33.89073944
-8.20625;112.72125;33.89073944
-8.20458;112.72042;33.88790512
-8.20375;112.72042;33.88951874
-8.19375;112.71792;33.89020538
-8.19292;112.71792;33.89147568
-8.19208;112.71792;33.89234543
-8.18208;112.71625;33.89818573
-8.18042;112.71542;33.89505768
-8.17958;112.71542;33.89643097
-8.17042;112.71375;33.90077591
-8.16958;112.71292;33.89633942
-8.16958;112.71292;33.89633942
-8.16875;112.71292;33.89788818
-8.16792;112.71292;33.8993187
-8.16625;112.71208;33.89625931
-8.16292;112.71208;33.90140152
-8.16125;112.71125;33.89862061
-8.16042;112.71125;33.90051651
-8.15958;112.71125;33.9021225
-8.15708;112.71042;33.90013123
-8.15708;112.71042;33.90013123
-8.15458;112.71042;33.90462494
-8.14958;112.70875;33.89984894
-8.14708;112.70875;33.90369415
-8.14625;112.70875;33.90535355
-8.14542;112.70792;33.90098953
-8.14542;112.70792;33.90098953
-8.14375;112.70792;33.9039917
-8.14292;112.70792;33.90531158
-8.14292;112.70792;33.90531158
-8.14208;112.70708;33.90065384
-8.14042;112.70708;33.90359879
-8.13958;112.70708;33.90481567
-8.13875;112.70708;33.90584183
-8.13125;112.70542;33.9068985
-8.12708;112.70458;33.90782928
-8.35458;112.75542;33.86466217
-8.35375;112.75542;33.86613464
-8.35375;112.75458;33.86098862
-8.30458;112.74542;33.87458801
-8.29542;112.74375;33.87734222
-8.29458;112.74375;33.87805939
-8.29375;112.74375;33.87961197
-8.29375;112.74292;33.87311935
-8.28542;112.74125;33.87613678
-8.26292;112.73708;33.88237
-8.26208;112.73708;33.88371658
-8.25958;112.73708;33.88703156
-8.25708;112.73625;33.88256836
-8.23125;112.72708;33.88771439
-8.20875;112.72292;33.89783478
-8.20792;112.72208;33.89299393
-8.20792;112.72208;33.89299393
-8.20708;112.72208;33.89435196
-8.20458;112.72125;33.89417648
-8.20375;112.72125;33.89569473
-8.20292;112.72125;33.8968811
-8.20292;112.72125;33.8968811
-8.20208;112.72125;33.89864731
-8.20125;112.72042;33.89419937
-8.19292;112.71875;33.89723206
-8.19292;112.71875;33.89723206
-8.19208;112.71875;33.89815903
-8.19125;112.71875;33.8989296
-8.18292;112.71708;33.90259552
-8.18208;112.71708;33.9038887
-8.18125;112.71625;33.89942551
-8.18042;112.71625;33.90114212
-8.17875;112.71625;33.90389252
-8.17875;112.71625;33.90389252
-8.17125;112.71458;33.90531921
-8.17042;112.71375;33.90077591
-8.16958;112.71375;33.90251923
-8.16875;112.71375;33.90388489
-8.16875;112.71375;33.90388489
-8.16542;112.71292;33.90367889
-8.16125;112.71208;33.90473557
-8.16125;112.71208;33.90473557
-8.16042;112.71208;33.90641022
-8.15875;112.71208;33.90920639
-8.15792;112.71125;33.90502548
-8.15708;112.71125;33.90631866
-8.15708;112.71125;33.90631866
-8.15625;112.71125;33.90769958
-8.15542;112.71125;33.90929031
-8.14958;112.70958;33.90602112
-8.14958;112.70958;33.90602112
-8.14875;112.70958;33.90723801
-8.14708;112.70958;33.90987778
-8.14625;112.70875;33.90535355
-8.14375;112.70875;33.909729
-8.14208;112.70792;33.90649414
-8.13958;112.70792;33.91061783
-8.13875;112.70792;33.91214371
-8.13792;112.70708;33.90764999
-8.13042;112.70625;33.91415405
-8.29875;112.74458;33.87931442
-8.29542;112.74458;33.88350296
-8.29458;112.74458;33.88409424
-8.29375;112.74375;33.87961197
-8.29292;112.74375;33.88233185
-8.29292;112.74375;33.88233185
-8.29208;112.74375;33.88374329
-8.28458;112.74208;33.88402176
-8.28292;112.74208;33.88658142
-8.28292;112.74208;33.88658142
-8.28208;112.74208;33.88771057
-8.26125;112.73792;33.89146423
-8.26042;112.73792;33.89233398
-8.25958;112.73708;33.88703156
-8.25792;112.73708;33.88826752
-8.25792;112.73708;33.88826752
-8.25708;112.73708;33.889534
-8.20875;112.72375;33.90410614
-8.20792;112.72292;33.89939499
-8.19792;112.72125;33.90542221
-8.19708;112.72042;33.90198135
-8.19708;112.72042;33.90198135
-8.19292;112.71958;33.90354538
-8.19292;112.71958;33.90354538
-8.19208;112.71958;33.90437698
-8.18208;112.71708;33.9038887
-8.18125;112.71708;33.90522385
-8.18042;112.71708;33.90690994
-8.18042;112.71708;33.90690994
-8.17958;112.71708;33.90798569
-8.17875;112.71708;33.90977859
-8.17792;112.71625;33.90530014
-8.17792;112.71625;33.90530014
-8.17125;112.71542;33.91126633
-8.17042;112.71542;33.91254425
-8.17042;112.71458;33.9069252
-8.16958;112.71458;33.9083786
-8.16542;112.71375;33.90953827
-8.16458;112.71375;33.91054153
-8.16375;112.71375;33.9121666
-8.16292;112.71375;33.91331482
-8.16208;112.71292;33.90926361
-8.16125;112.71292;33.91057205
-8.15792;112.71208;33.91051102
-8.15708;112.71208;33.91202927
-8.15625;112.71208;33.91361237
-8.15625;112.71208;33.91361237
-8.15542;112.71208;33.91482162
-8.15458;112.71208;33.91630936
-8.15042;112.71042;33.91169739
-8.14958;112.71042;33.91323853
-8.14875;112.71042;33.91456223
-8.14875;112.71042;33.91456223
-8.14792;112.71042;33.91580963
-8.14708;112.71042;33.91709137
-8.14625;112.70958;33.91158676
-8.14625;112.70958;33.91158676
-8.14542;112.70958;33.91248322
-8.14458;112.70958;33.91397858
-8.14375;112.70958;33.91567612
-8.14375;112.70958;33.91567612
-8.13958;112.70875;33.91631317
-8.13875;112.70875;33.91770172
-8.13875;112.70792;33.91214371
-8.13042;112.70625;33.91415405
-8.29625;112.74542;33.8889389
-8.28375;112.74292;33.89227676
-8.28292;112.74208;33.88658142
-8.28208;112.74208;33.88771057
-8.27958;112.74208;33.88921738
-8.27875;112.74208;33.88985443
-8.27792;112.74208;33.89151382
-8.26958;112.74042;33.89661789
-8.26292;112.73875;33.8951683
-8.26208;112.73875;33.89627457
-8.26125;112.73875;33.89783859
-8.26042;112.73875;33.89864349
