Lat;Lon;θ
-8.14458;112.29042;37.82381821
-8.14375;112.29042;37.82536316
-8.14292;112.29042;37.82633972
-8.14208;112.29042;37.82757187
-8.14208;112.28958;37.83290482
-8.14125;112.28958;37.83427429
-8.13708;112.28875;37.84592819
-8.13708;112.28875;37.84592819
-8.13292;112.28792;37.85742188
-8.13208;112.28792;37.85866547
-8.13208;112.28792;37.85866547
-8.13125;112.28792;37.85991669
-8.13042;112.28792;37.86135864
-8.12875;112.28708;37.86931229
-8.12792;112.28708;37.87052917
-8.12708;112.28708;37.87158966
-8.12708;112.28708;37.87158966
-8.12625;112.28708;37.87295914
-8.12542;112.28625;37.87975693
-8.12542;112.28625;37.87975693
-8.12458;112.28625;37.88077927
-8.28208;112.32375;37.37665558
-8.27292;112.32125;37.4091301
-8.26875;112.32042;37.41987991
-8.26875;112.32042;37.41987991
-8.26792;112.32042;37.4211731
-8.26708;112.32042;37.42227173
-8.26208;112.31958;37.43661499
-8.26125;112.31875;37.4435463
-8.23458;112.31208;37.53624344
-8.21292;112.30708;37.60061646
-8.21208;112.30708;37.60243225
-8.18625;112.30042;37.69135666
-8.18542;112.30042;37.69245911
-8.18542;112.30042;37.69245911
-8.16042;112.29458;37.77164459
-8.15792;112.29458;37.77516937
-8.15708;112.29375;37.78182602
-8.15625;112.29375;37.78326416
-8.15042;112.29292;37.79764938
-8.14708;112.29208;37.80931473
-8.14625;112.29208;37.81058502
-8.14625;112.29125;37.81585312
-8.14458;112.29125;37.81858063
-8.14375;112.29125;37.82009506
-8.14208;112.29125;37.82218933
-8.14125;112.29042;37.82879257
-8.13625;112.28958;37.84181976
-8.13625;112.28958;37.84181976
-8.13125;112.28875;37.85460663
-8.13042;112.28875;37.85591507
-8.12958;112.28792;37.86265182
-8.12958;112.28792;37.86265182
-8.12708;112.28792;37.86609268
-8.12708;112.28792;37.86609268
-8.12625;112.28792;37.86760712
-8.12458;112.28708;37.87538528
-8.28125;112.32458;37.37264633
-8.27625;112.32292;37.39242935
-8.27542;112.32292;37.39403915
-8.27458;112.32292;37.39485931
-8.27375;112.32292;37.39641571
-8.26958;112.32208;37.40816116
-8.26875;112.32125;37.41426086
-8.26792;112.32125;37.4151535
-8.26708;112.32125;37.41671753
-8.26625;112.32125;37.41815948
-8.26458;112.32042;37.42687225
-8.26208;112.32042;37.43001938
-8.26125;112.32042;37.43125534
-8.26042;112.31958;37.43981552
-8.25625;112.31875;37.45080566
-8.23708;112.31292;37.52581787
-8.22542;112.31042;37.56107712
-8.22542;112.31042;37.56107712
-8.22458;112.31042;37.56215668
-8.18625;112.30125;37.68577957
-8.18542;112.30125;37.68756866
-8.16042;112.29542;37.76618958
-8.16042;112.29542;37.76618958
-8.15958;112.29542;37.76738739
-8.15875;112.29542;37.76848984
-8.15792;112.29542;37.76979065
-8.15792;112.29542;37.76979065
-8.15708;112.29458;37.77652359
-8.14708;112.29292;37.80278397
-8.14375;112.29208;37.81458282
-8.14375;112.29208;37.81458282
-8.14125;112.29125;37.82341385
-8.13625;112.29042;37.83630753
-8.13542;112.29042;37.83748627
-8.13125;112.28958;37.84917831
-8.13125;112.28958;37.84917831
-8.13042;112.28958;37.85059738
-8.12958;112.28875;37.85721588
-8.12875;112.28875;37.8586731
-8.12625;112.28875;37.86214828
-8.12625;112.28875;37.86214828
-8.12542;112.28792;37.86884308
-8.12458;112.28792;37.87014008
-8.12375;112.28792;37.87153244
-8.12375;112.28792;37.87153244
-8.29375;112.32792;37.33268356
-8.29375;112.32792;37.33268356
-8.28125;112.32542;37.36727142
-8.27375;112.32375;37.39081192
-8.27125;112.32292;37.40084076
-8.27042;112.32292;37.40169907
-8.26875;112.32208;37.40888214
-8.26792;112.32208;37.40997696
-8.26208;112.32125;37.42434692
-8.26208;112.32125;37.42434692
-8.26042;112.32042;37.43294525
-8.25625;112.31958;37.44556046
-8.22542;112.31125;37.55590439
-8.22208;112.31042;37.56718063
-8.18708;112.30292;37.67251968
-8.18625;112.30292;37.67424774
-8.18625;112.30208;37.67975235
-8.17875;112.30125;37.69776535
-8.16708;112.29792;37.73960495
-8.16708;112.29792;37.73960495
-8.15792;112.29625;37.76457214
-8.15708;112.29625;37.76556015
-8.14792;112.29375;37.7961998
-8.14708;112.29375;37.79731369
-8.14625;112.29375;37.79866791
-8.14458;112.29292;37.80671692
-8.13542;112.29125;37.83202744
-8.13458;112.29125;37.83335876
-8.13125;112.29042;37.84413147
-8.13042;112.29042;37.84538269
-8.13042;112.29042;37.84538269
-8.12875;112.28958;37.85300064
-8.12792;112.28958;37.85452271
-8.12542;112.28875;37.86333466
-8.12458;112.28875;37.86476135
-8.12375;112.28875;37.86620712
-8.12292;112.28875;37.8670311
-8.12292;112.28875;37.8670311
-8.29292;112.32875;37.328228
-8.27792;112.32542;37.37202835
-8.27292;112.32375;37.39254761
-8.26875;112.32292;37.40374374
-8.26875;112.32292;37.40374374
-8.26792;112.32292;37.40463257
-8.26708;112.32292;37.4061203
-8.26542;112.32292;37.40830231
-8.26458;112.32292;37.40935898
-8.26292;112.32208;37.41807556
-8.22542;112.31208;37.55079651
-8.17875;112.30208;37.69298172
-8.16792;112.29875;37.7326355
-8.16708;112.29875;37.73397827
-8.15708;112.29708;37.76040649
-8.15125;112.29542;37.77978516
-8.15042;112.29542;37.78105927
-8.14875;112.29458;37.78927231
-8.14792;112.29458;37.79056549
-8.14708;112.29458;37.79175949
-8.14708;112.29458;37.79175949
-8.14542;112.29375;37.79991531
-8.14458;112.29375;37.80127335
